handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_hw_sudoc\20231031_135038.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_hw_sudoc\20231031_135020.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_hw_sudoc\20231031_135038.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_hw_sudoc\20231031_135020.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_hw_sudoc\20231031_135020.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_hw_sudoc\20231031_135038.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_hw_sudoc\20231031_135020.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_hw_sudoc\20231031_135020.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_hw_sudoc\20231031_135154.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_hw_sudoc\20231031_135130.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_hw_sudoc\20231031_135154.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_hw_sudoc\20231031_135130.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_hw_sudoc\20231031_135154.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_hw_sudoc\20231031_135130.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_hw_sudoc\20231031_135154.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_hw_sudoc\20231031_135130.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_hw_sudoc\20231031_135304.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_hw_sudoc\20231031_135542.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_hw_sudoc\20231031_135304.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_hw_sudoc\20231031_135542.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_hw_sudoc\20231031_135304.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_hw_sudoc\20231031_135542.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163916.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163916.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163916.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163916.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163916.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163916.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163932.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_164218.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163940.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_164218.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163940.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_164218.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163940.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_164218.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163940.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_163940.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165017.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_164350.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165017.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_164350.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165017.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_164350.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165017.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165017.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165017.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165017.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165017.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165017.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165729.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165815.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165729.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165815.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165729.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165815.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165729.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165815.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165729.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165729.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165729.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165729.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165729.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165729.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165729.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165729.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165729.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165729.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165729.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165729.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165729.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_165729.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170058.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170202.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170202.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170058.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170202.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170058.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170202.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170058.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170202.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170202.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170202.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170202.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170202.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170202.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170202.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170202.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170417.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170427.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170417.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170427.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170417.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170427.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170427.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170417.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170417.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170427.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170417.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170427.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170417.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170427.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170417.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170427.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170427.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170427.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170537.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170517.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170537.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170517.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170537.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170517.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170537.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170517.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170537.jpg
handwritten,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170517.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170517.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170537.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170517.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170537.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170517.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170537.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170517.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170517.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170517.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170517.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170517.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170517.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170517.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170517.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170517.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170517.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170848.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171152.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170848.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171152.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170848.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171152.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170848.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171152.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170848.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171152.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170848.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171152.jpg
cover,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_170848.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171152.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171152.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171152.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171152.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171152.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171152.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171152.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171152.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171152.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171152.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171226.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171317.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171226.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171317.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171226.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171317.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171226.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171226.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171317.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171226.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171317.jpg
typed,C:/Users/Karkaras/Desktop/proc_sample_imgs/test_set/test_title\20230918_171226.jpg
